org_id,label,classification
5388,SNP,NATIONAL_POLITICAL_GROUP
5389,DUP,NATIONAL_POLITICAL_GROUP
5390,SF,NATIONAL_POLITICAL_GROUP
5391,UUP,NATIONAL_POLITICAL_GROUP
5393,SD,NATIONAL_POLITICAL_GROUP
5394,Feministiskt initiativ,NATIONAL_POLITICAL_GROUP
5395,PODEMOS,NATIONAL_POLITICAL_GROUP
5399,EH BILDU,NATIONAL_POLITICAL_GROUP
5400,COMPROMIS,NATIONAL_POLITICAL_GROUP
5401,CS,NATIONAL_POLITICAL_GROUP
5402,Independent Greeks,NATIONAL_POLITICAL_GROUP
5403,Verjamem!,NATIONAL_POLITICAL_GROUP
5404,PASOK - Olive Tree,NATIONAL_POLITICAL_GROUP
5405,The River,NATIONAL_POLITICAL_GROUP
5406,UNPR,NATIONAL_POLITICAL_GROUP
5407,UDI,NATIONAL_POLITICAL_GROUP
5408,PRG,NATIONAL_POLITICAL_GROUP
5409,RBM,NATIONAL_POLITICAL_GROUP
5410,s.e.,NATIONAL_POLITICAL_GROUP
5411,SLS,NATIONAL_POLITICAL_GROUP
5412,Plaid Cymru,NATIONAL_POLITICAL_GROUP
5413,PSC-PSOE,NATIONAL_POLITICAL_GROUP
5414,UDC,NATIONAL_POLITICAL_GROUP
5415,AGE,NATIONAL_POLITICAL_GROUP
5416,PCP,NATIONAL_POLITICAL_GROUP
5417,PR,NATIONAL_POLITICAL_GROUP
5418,FN/RBM,NATIONAL_POLITICAL_GROUP
5419,CDC,NATIONAL_POLITICAL_GROUP
5420,KDNP,NATIONAL_POLITICAL_GROUP
5421,KNP,NATIONAL_POLITICAL_GROUP
5422,Bezpartyjny,NATIONAL_POLITICAL_GROUP
5423,Ind.,NATIONAL_POLITICAL_GROUP
5424,LPUK,NATIONAL_POLITICAL_GROUP
5425,NC-UDI,NATIONAL_POLITICAL_GROUP
5426,PNV,NATIONAL_POLITICAL_GROUP
5427,MoDem,NATIONAL_POLITICAL_GROUP
5428,PR-UDI,NATIONAL_POLITICAL_GROUP
5429,Independent,NATIONAL_POLITICAL_GROUP
5430,Bezpartyjna,NATIONAL_POLITICAL_GROUP
5431,BDNC,NATIONAL_POLITICAL_GROUP
5432,Independent,NATIONAL_POLITICAL_GROUP
5433,SDP,NATIONAL_POLITICAL_GROUP
5436,Nous Citoyens,NATIONAL_POLITICAL_GROUP
5437,HKS,NATIONAL_POLITICAL_GROUP
5438,Ind.,NATIONAL_POLITICAL_GROUP
5439,KORWiN,NATIONAL_POLITICAL_GROUP
5440,Independent,NATIONAL_POLITICAL_GROUP
5441,Les Républicains,NATIONAL_POLITICAL_GROUP
5442,Independiente,NATIONAL_POLITICAL_GROUP
5443,Darbo partija,NATIONAL_POLITICAL_GROUP
5444,PPU,NATIONAL_POLITICAL_GROUP
5445,FdL,NATIONAL_POLITICAL_GROUP
5446,Génération Citoyens,NATIONAL_POLITICAL_GROUP
5447,Popular Unity,NATIONAL_POLITICAL_GROUP
5448,DCE,NATIONAL_POLITICAL_GROUP
5449,Independent,NATIONAL_POLITICAL_GROUP
5450,TI,NATIONAL_POLITICAL_GROUP
5451,Independent,NATIONAL_POLITICAL_GROUP
5452,PDR,NATIONAL_POLITICAL_GROUP
5453,Droite Indépendante,NATIONAL_POLITICAL_GROUP
5454,M25,NATIONAL_POLITICAL_GROUP
5455,Ind.,NATIONAL_POLITICAL_GROUP
5456,Conservatori e Riformisti,NATIONAL_POLITICAL_GROUP
5457,LFL,NATIONAL_POLITICAL_GROUP
5458,STAN,NATIONAL_POLITICAL_GROUP
5460,Independent,NATIONAL_POLITICAL_GROUP
5461,Ind.,NATIONAL_POLITICAL_GROUP
5462,EQUO,NATIONAL_POLITICAL_GROUP
5463,Independent,NATIONAL_POLITICAL_GROUP
5464,IGORJA,NATIONAL_POLITICAL_GROUP
5465,LKR,NATIONAL_POLITICAL_GROUP
5468,EM,NATIONAL_POLITICAL_GROUP
5469,AU,NATIONAL_POLITICAL_GROUP
5470,RBP,NATIONAL_POLITICAL_GROUP
5471,G-TAR,NATIONAL_POLITICAL_GROUP
5472,PDeCAT,NATIONAL_POLITICAL_GROUP
5473,Alternativa Popolare,NATIONAL_POLITICAL_GROUP
5474,Parti Radical,NATIONAL_POLITICAL_GROUP
5475,GLS,NATIONAL_POLITICAL_GROUP
5476,ALDE Romania,NATIONAL_POLITICAL_GROUP
5477,Les Patriotes,NATIONAL_POLITICAL_GROUP
5478,Wolność,NATIONAL_POLITICAL_GROUP
5479,Indépendant,NATIONAL_POLITICAL_GROUP
5480,Die blaue Partei,NATIONAL_POLITICAL_GROUP
5481,Genmouv,NATIONAL_POLITICAL_GROUP
5482,Agir,NATIONAL_POLITICAL_GROUP
5483,IXU,NATIONAL_POLITICAL_GROUP
5484,Ind.,NATIONAL_POLITICAL_GROUP
5485,Les radicaux de Gauche,NATIONAL_POLITICAL_GROUP
5487,MRad,NATIONAL_POLITICAL_GROUP
5488,BNG,NATIONAL_POLITICAL_GROUP
5490,MRSL,NATIONAL_POLITICAL_GROUP
5491,SI,NATIONAL_POLITICAL_GROUP
5493,DLF,NATIONAL_POLITICAL_GROUP
5494,RN,NATIONAL_POLITICAL_GROUP
5495,PP,NATIONAL_POLITICAL_GROUP
5496,PATRIOTIC,NATIONAL_POLITICAL_GROUP
5500,-,NATIONAL_POLITICAL_GROUP
5502,LaREM/MoDEM,NATIONAL_POLITICAL_GROUP
5504,PLUS,NATIONAL_POLITICAL_GROUP
5505,PROR,NATIONAL_POLITICAL_GROUP
5506,BREX,NATIONAL_POLITICAL_GROUP
5507,HLAS,NATIONAL_POLITICAL_GROUP
5508,PPROD,NATIONAL_POLITICAL_GROUP
5510,Independent,NATIONAL_POLITICAL_GROUP
5511,F. Verdi,NATIONAL_POLITICAL_GROUP
5512,Change UK,NATIONAL_POLITICAL_GROUP
5513,+Europa ,NATIONAL_POLITICAL_GROUP
5516,V,NATIONAL_POLITICAL_GROUP
5517, LMŠ,NATIONAL_POLITICAL_GROUP
5518,PTB,NATIONAL_POLITICAL_GROUP
5519,EKRE,NATIONAL_POLITICAL_GROUP
5521,Wiosna,NATIONAL_POLITICAL_GROUP
5523,LFI,NATIONAL_POLITICAL_GROUP
5524,PIR,NATIONAL_POLITICAL_GROUP
5525,Enhedslisten,NATIONAL_POLITICAL_GROUP
5526,SPD,NATIONAL_POLITICAL_GROUP
5527,MOM,NATIONAL_POLITICAL_GROUP
5529,Independent,NATIONAL_POLITICAL_GROUP
5530,CDS-PP,NATIONAL_POLITICAL_GROUP
5531,USR-PLUS,NATIONAL_POLITICAL_GROUP
5532,PAN,NATIONAL_POLITICAL_GROUP
5533,FVD,NATIONAL_POLITICAL_GROUP
5534,EL,NATIONAL_POLITICAL_GROUP
5556,OĽaNO,NATIONAL_POLITICAL_GROUP
5574,Alliance,NATIONAL_POLITICAL_GROUP
5575,IFC,NATIONAL_POLITICAL_GROUP
5576,L,NATIONAL_POLITICAL_GROUP
5577,VOX,NATIONAL_POLITICAL_GROUP
5580,USR,NATIONAL_POLITICAL_GROUP
5581,AP!,NATIONAL_POLITICAL_GROUP
5582,RPS,NATIONAL_POLITICAL_GROUP
5584,SDS,NATIONAL_POLITICAL_GROUP
5585,ND,NATIONAL_POLITICAL_GROUP
5586,ŽZ,NATIONAL_POLITICAL_GROUP
5587,PS,NATIONAL_POLITICAL_GROUP
5590,Les centristes,NATIONAL_POLITICAL_GROUP
5591,KINAL,NATIONAL_POLITICAL_GROUP
5713,Catalunya en Comú,NATIONAL_POLITICAL_GROUP
5714,Place publique,NATIONAL_POLITICAL_GROUP
5715,AEI,NATIONAL_POLITICAL_GROUP
5716,50 PLUS,NATIONAL_POLITICAL_GROUP
5717,SPOLU,NATIONAL_POLITICAL_GROUP
5718,L'SNS,NATIONAL_POLITICAL_GROUP
5719,-,NATIONAL_POLITICAL_GROUP
573,A,NATIONAL_POLITICAL_GROUP
576,A.R.P.,NATIONAL_POLITICAL_GROUP
577,AN,NATIONAL_POLITICAL_GROUP
579,AR,NATIONAL_POLITICAL_GROUP
581,ARCOB.,NATIONAL_POLITICAL_GROUP
582,ARS,NATIONAL_POLITICAL_GROUP
583,Agalev,NATIONAL_POLITICAL_GROUP
587,Agrupación Ruiz-Mateos,NATIONAL_POLITICAL_GROUP
588,Association d. Démocrates,NATIONAL_POLITICAL_GROUP
589,B,NATIONAL_POLITICAL_GROUP
590,BSP,NATIONAL_POLITICAL_GROUP
591,BSP/PSB,NATIONAL_POLITICAL_GROUP
593,BÜNDNIS 90,NATIONAL_POLITICAL_GROUP
594,C,NATIONAL_POLITICAL_GROUP
595,C,NATIONAL_POLITICAL_GROUP
596,CCD,NATIONAL_POLITICAL_GROUP
597,CD,NATIONAL_POLITICAL_GROUP
598,DC,NATIONAL_POLITICAL_GROUP
599,CDA,NATIONAL_POLITICAL_GROUP
600,CDC,NATIONAL_POLITICAL_GROUP
601,CDS,NATIONAL_POLITICAL_GROUP
602,CDS,NATIONAL_POLITICAL_GROUP
603,CDS,NATIONAL_POLITICAL_GROUP
604,CDS-PP,NATIONAL_POLITICAL_GROUP
6049,GRS,NATIONAL_POLITICAL_GROUP
605,CDU,NATIONAL_POLITICAL_GROUP
606,CDU,NATIONAL_POLITICAL_GROUP
608,CDU-PCP,NATIONAL_POLITICAL_GROUP
6085,Gods,NATIONAL_POLITICAL_GROUP
6090,SE,NATIONAL_POLITICAL_GROUP
6093,Italia Viva,NATIONAL_POLITICAL_GROUP
610,CEP-ERC,NATIONAL_POLITICAL_GROUP
6100,JxCat-Junts,NATIONAL_POLITICAL_GROUP
6102,GO,NATIONAL_POLITICAL_GROUP
6103,Azione,NATIONAL_POLITICAL_GROUP
6105,PNȚ-CD,NATIONAL_POLITICAL_GROUP
611,CHU,NATIONAL_POLITICAL_GROUP
612,CN,NATIONAL_POLITICAL_GROUP
614,CN-CC,NATIONAL_POLITICAL_GROUP
6154,ANTICAPITALISTAS,NATIONAL_POLITICAL_GROUP
617,CNI,NATIONAL_POLITICAL_GROUP
618,CNIP,NATIONAL_POLITICAL_GROUP
619,CP,NATIONAL_POLITICAL_GROUP
620,CPN,NATIONAL_POLITICAL_GROUP
621,CRARS,NATIONAL_POLITICAL_GROUP
622,CSU,NATIONAL_POLITICAL_GROUP
623,CVP/PSC,NATIONAL_POLITICAL_GROUP
6231,Independent,NATIONAL_POLITICAL_GROUP
625,DC,NATIONAL_POLITICAL_GROUP
6258,SIT,NATIONAL_POLITICAL_GROUP
626,DCF,NATIONAL_POLITICAL_GROUP
6260,JA21,NATIONAL_POLITICAL_GROUP
627,DIFE,NATIONAL_POLITICAL_GROUP
628,DUP,NATIONAL_POLITICAL_GROUP
6283,Ind.,NATIONAL_POLITICAL_GROUP
6285,HREP,NATIONAL_POLITICAL_GROUP
6287,Patriot,NATIONAL_POLITICAL_GROUP
629,E.DI.K.,NATIONAL_POLITICAL_GROUP
630,E.P.EN,NATIONAL_POLITICAL_GROUP
6323,Hrast,NATIONAL_POLITICAL_GROUP
6324,E.Verde,NATIONAL_POLITICAL_GROUP
633,F,NATIONAL_POLITICAL_GROUP
634,F.D.P.,NATIONAL_POLITICAL_GROUP
6341,PRP,NATIONAL_POLITICAL_GROUP
6342,MDD,NATIONAL_POLITICAL_GROUP
6346,PL2050,NATIONAL_POLITICAL_GROUP
6347,NL,NATIONAL_POLITICAL_GROUP
635,FAEAS,NATIONAL_POLITICAL_GROUP
638,Forza Italia,NATIONAL_POLITICAL_GROUP
640,GLEI/GAP,NATIONAL_POLITICAL_GROUP
641,GRGR,NATIONAL_POLITICAL_GROUP
6413,R,NATIONAL_POLITICAL_GROUP
6414,LesEng,NATIONAL_POLITICAL_GROUP
6418,HS,NATIONAL_POLITICAL_GROUP
642,GroenLinks,NATIONAL_POLITICAL_GROUP
6430,Hor,NATIONAL_POLITICAL_GROUP
6432,REPER,NATIONAL_POLITICAL_GROUP
6433,PUSL,NATIONAL_POLITICAL_GROUP
6434,Zentrum,NATIONAL_POLITICAL_GROUP
6435,insieme,NATIONAL_POLITICAL_GROUP
6438,IC,NATIONAL_POLITICAL_GROUP
6439,KLJUC,NATIONAL_POLITICAL_GROUP
644,Ind.,NATIONAL_POLITICAL_GROUP
6441,LEE,NATIONAL_POLITICAL_GROUP
6442,Ren,NATIONAL_POLITICAL_GROUP
6447,GS,NATIONAL_POLITICAL_GROUP
6449,A-IV-RE,NATIONAL_POLITICAL_GROUP
645,J,NATIONAL_POLITICAL_GROUP
6453,BD,NATIONAL_POLITICAL_GROUP
6454,Vooruit,NATIONAL_POLITICAL_GROUP
6455,MK,NATIONAL_POLITICAL_GROUP
6457,JK,NATIONAL_POLITICAL_GROUP
6458,SD,NATIONAL_POLITICAL_GROUP
646,KDS,NATIONAL_POLITICAL_GROUP
6460,M,NATIONAL_POLITICAL_GROUP
6464,DVD,NATIONAL_POLITICAL_GROUP
6465,Independent,NATIONAL_POLITICAL_GROUP
6466,EK,NATIONAL_POLITICAL_GROUP
6467,DC,NATIONAL_POLITICAL_GROUP
647,KESK,NATIONAL_POLITICAL_GROUP
6476,SP,NATIONAL_POLITICAL_GROUP
6477,IV - Centro,NATIONAL_POLITICAL_GROUP
6478,AZ,NATIONAL_POLITICAL_GROUP
648,KKE,NATIONAL_POLITICAL_GROUP
6483,PNCR,NATIONAL_POLITICAL_GROUP
6494,ANS,NATIONAL_POLITICAL_GROUP
6496,Independent,NATIONAL_POLITICAL_GROUP
6498,KOSMOS,NATIONAL_POLITICAL_GROUP
6499,FOKUS,NATIONAL_POLITICAL_GROUP
650,KOK,NATIONAL_POLITICAL_GROUP
6500,AUR,NATIONAL_POLITICAL_GROUP
6502,AVS,NATIONAL_POLITICAL_GROUP
6503,New Left,NATIONAL_POLITICAL_GROUP
6504,FOLKLISTAN,NATIONAL_POLITICAL_GROUP
6505,PRAVO I PRAVDA,NATIONAL_POLITICAL_GROUP
6506,TISZA,NATIONAL_POLITICAL_GROUP
6507,VOLT,NATIONAL_POLITICAL_GROUP
6508,KPÖ,NATIONAL_POLITICAL_GROUP
6509,BSW,NATIONAL_POLITICAL_GROUP
651,KP,NATIONAL_POLITICAL_GROUP
6510,SSW,NATIONAL_POLITICAL_GROUP
6511,ELAM,NATIONAL_POLITICAL_GROUP
6512,Æ,NATIONAL_POLITICAL_GROUP
6514,NSC,NATIONAL_POLITICAL_GROUP
6515,BBB,NATIONAL_POLITICAL_GROUP
6516,I,NATIONAL_POLITICAL_GROUP
6517,Independent,NATIONAL_POLITICAL_GROUP
6518,MHM,NATIONAL_POLITICAL_GROUP
6519,MKKP,NATIONAL_POLITICAL_GROUP
652,KVP,NATIONAL_POLITICAL_GROUP
6520,Konfederacja,NATIONAL_POLITICAL_GROUP
6521,Ahora Repúblicas,NATIONAL_POLITICAL_GROUP
6522,SMR,NATIONAL_POLITICAL_GROUP
6523,KD,NATIONAL_POLITICAL_GROUP
6524,Volt,NATIONAL_POLITICAL_GROUP
6525,AD,NATIONAL_POLITICAL_GROUP
6526,Chega,NATIONAL_POLITICAL_GROUP
6527,IL,NATIONAL_POLITICAL_GROUP
6528,L,NATIONAL_POLITICAL_GROUP
6529,SUE,NATIONAL_POLITICAL_GROUP
6530,DP,NATIONAL_POLITICAL_GROUP
6531,SOS RO,NATIONAL_POLITICAL_GROUP
6532,CNR,NATIONAL_POLITICAL_GROUP
6534,ADU,NATIONAL_POLITICAL_GROUP
6535,Možemo!,NATIONAL_POLITICAL_GROUP
6536,Les Écologistes,NATIONAL_POLITICAL_GROUP
6537,Revival,NATIONAL_POLITICAL_GROUP
6538,LPV,NATIONAL_POLITICAL_GROUP
6539,ITN,NATIONAL_POLITICAL_GROUP
6540,PP-DB,NATIONAL_POLITICAL_GROUP
6542,Progresīvie,NATIONAL_POLITICAL_GROUP
6543,JV,NATIONAL_POLITICAL_GROUP
6544,JUNTS UE,NATIONAL_POLITICAL_GROUP
6545,LRP,NATIONAL_POLITICAL_GROUP
6546,Slovensko,NATIONAL_POLITICAL_GROUP
6547,LS,NATIONAL_POLITICAL_GROUP
6549,LP,NATIONAL_POLITICAL_GROUP
6550,CDU,NATIONAL_POLITICAL_GROUP
6551,Most,NATIONAL_POLITICAL_GROUP
6552,AS,NATIONAL_POLITICAL_GROUP
6553,DSVL,NATIONAL_POLITICAL_GROUP
6554,Maďarská Aliancia,NATIONAL_POLITICAL_GROUP
6555,Zdravý rozum,NATIONAL_POLITICAL_GROUP
6556,Levica,NATIONAL_POLITICAL_GROUP
6557,Vesna,NATIONAL_POLITICAL_GROUP
6558,Resni.ca,NATIONAL_POLITICAL_GROUP
6559,ZS,NATIONAL_POLITICAL_GROUP
656,L'autre Europe,NATIONAL_POLITICAL_GROUP
659,LD,NATIONAL_POLITICAL_GROUP
660,LIF,NATIONAL_POLITICAL_GROUP
661,LL,NATIONAL_POLITICAL_GROUP
662,LN,NATIONAL_POLITICAL_GROUP
663,LPL,NATIONAL_POLITICAL_GROUP
6635,KPÖ,NATIONAL_POLITICAL_GROUP
6636,SSW,NATIONAL_POLITICAL_GROUP
6637,Æ,NATIONAL_POLITICAL_GROUP
6638,Volt,NATIONAL_POLITICAL_GROUP
6639,NSC,NATIONAL_POLITICAL_GROUP
6640,AD,NATIONAL_POLITICAL_GROUP
6641,IL,NATIONAL_POLITICAL_GROUP
6642,L,NATIONAL_POLITICAL_GROUP
6643,SUE,NATIONAL_POLITICAL_GROUP
6644,DP,NATIONAL_POLITICAL_GROUP
6645,SOS RO,NATIONAL_POLITICAL_GROUP
6646,CNR,NATIONAL_POLITICAL_GROUP
6647,Možemo!,NATIONAL_POLITICAL_GROUP
6648,Revival,NATIONAL_POLITICAL_GROUP
6649,JV,NATIONAL_POLITICAL_GROUP
665,Lab.,NATIONAL_POLITICAL_GROUP
6650,LRP,NATIONAL_POLITICAL_GROUP
6651,Slovensko,NATIONAL_POLITICAL_GROUP
6652,LS,NATIONAL_POLITICAL_GROUP
6653,LP,NATIONAL_POLITICAL_GROUP
6654,CDU,NATIONAL_POLITICAL_GROUP
6655,AS,NATIONAL_POLITICAL_GROUP
6656,DSVL,NATIONAL_POLITICAL_GROUP
6657,Maďarská Aliancia,NATIONAL_POLITICAL_GROUP
6658,Vesna,NATIONAL_POLITICAL_GROUP
6659,Resni.ca,NATIONAL_POLITICAL_GROUP
666,Lab.,NATIONAL_POLITICAL_GROUP
6660,ZS,NATIONAL_POLITICAL_GROUP
6661,F,NATIONAL_POLITICAL_GROUP
6662,O,NATIONAL_POLITICAL_GROUP
6663,V,NATIONAL_POLITICAL_GROUP
6664,ER,NATIONAL_POLITICAL_GROUP
6665,SDE,NATIONAL_POLITICAL_GROUP
6666,PP,NATIONAL_POLITICAL_GROUP
6667,PSOE,NATIONAL_POLITICAL_GROUP
6668,IU,NATIONAL_POLITICAL_GROUP
6669,ERC,NATIONAL_POLITICAL_GROUP
667,Les Verts,NATIONAL_POLITICAL_GROUP
6670,Perus,NATIONAL_POLITICAL_GROUP
6671,VIHR,NATIONAL_POLITICAL_GROUP
6672,SDP,NATIONAL_POLITICAL_GROUP
6673,SFP,NATIONAL_POLITICAL_GROUP
6674,M5S,NATIONAL_POLITICAL_GROUP
6675,PD,NATIONAL_POLITICAL_GROUP
6676,SVP,NATIONAL_POLITICAL_GROUP
6677,LRLS,NATIONAL_POLITICAL_GROUP
6678,TS-LKD,NATIONAL_POLITICAL_GROUP
6679,LLRA,NATIONAL_POLITICAL_GROUP
6680,LVZS,NATIONAL_POLITICAL_GROUP
6681,LSAP,NATIONAL_POLITICAL_GROUP
6682,DP,NATIONAL_POLITICAL_GROUP
6683,CSV,NATIONAL_POLITICAL_GROUP
6684,Déi Gréng,NATIONAL_POLITICAL_GROUP
6685,TB/LNNK,NATIONAL_POLITICAL_GROUP
6686,Saskaņa SDP,NATIONAL_POLITICAL_GROUP
6687,LKS,NATIONAL_POLITICAL_GROUP
6688,V,NATIONAL_POLITICAL_GROUP
6689,PL,NATIONAL_POLITICAL_GROUP
669,Løsgænger,NATIONAL_POLITICAL_GROUP
6690,PN,NATIONAL_POLITICAL_GROUP
6691,VVD,NATIONAL_POLITICAL_GROUP
6692,PvdA,NATIONAL_POLITICAL_GROUP
6693,D66,NATIONAL_POLITICAL_GROUP
6694,GroenLinks,NATIONAL_POLITICAL_GROUP
6695,PvdD,NATIONAL_POLITICAL_GROUP
6696,PVV,NATIONAL_POLITICAL_GROUP
6697,CDA,NATIONAL_POLITICAL_GROUP
6698,ChristenUnie,NATIONAL_POLITICAL_GROUP
6699,SGP,NATIONAL_POLITICAL_GROUP
670,M,NATIONAL_POLITICAL_GROUP
6700,SPZZ,NATIONAL_POLITICAL_GROUP
6701,SLD-UP,NATIONAL_POLITICAL_GROUP
6702,PiS,NATIONAL_POLITICAL_GROUP
6703,PO,NATIONAL_POLITICAL_GROUP
6704,PSL,NATIONAL_POLITICAL_GROUP
6705,PSD,NATIONAL_POLITICAL_GROUP
6706,PS,NATIONAL_POLITICAL_GROUP
6707,BE,NATIONAL_POLITICAL_GROUP
6708,PSD,NATIONAL_POLITICAL_GROUP
6709,PNL,NATIONAL_POLITICAL_GROUP
6710,PMP,NATIONAL_POLITICAL_GROUP
6711,UDMR,NATIONAL_POLITICAL_GROUP
6712,S,NATIONAL_POLITICAL_GROUP
6713,M,NATIONAL_POLITICAL_GROUP
6714,KD,NATIONAL_POLITICAL_GROUP
6715,FP,NATIONAL_POLITICAL_GROUP
6716,C,NATIONAL_POLITICAL_GROUP
6717,MP,NATIONAL_POLITICAL_GROUP
6718,V,NATIONAL_POLITICAL_GROUP
6719,SDS,NATIONAL_POLITICAL_GROUP
672,MP,NATIONAL_POLITICAL_GROUP
6720,NSi-KD,NATIONAL_POLITICAL_GROUP
6721,SD,NATIONAL_POLITICAL_GROUP
6722,KDH,NATIONAL_POLITICAL_GROUP
6723,SMER-SD,NATIONAL_POLITICAL_GROUP
6724,DK,NATIONAL_POLITICAL_GROUP
6725,KESK,NATIONAL_POLITICAL_GROUP
6726,KOK,NATIONAL_POLITICAL_GROUP
6727,Europe Écologie,NATIONAL_POLITICAL_GROUP
6728,PS,NATIONAL_POLITICAL_GROUP
6729,PNȚ-CD,NATIONAL_POLITICAL_GROUP
673,MPF,NATIONAL_POLITICAL_GROUP
6730,N.D.,NATIONAL_POLITICAL_GROUP
6731,SYRIZA,NATIONAL_POLITICAL_GROUP
6732,XA,NATIONAL_POLITICAL_GROUP
6733,KKE,NATIONAL_POLITICAL_GROUP
6734,HDZ,NATIONAL_POLITICAL_GROUP
6735,SDP,NATIONAL_POLITICAL_GROUP
6736,MSZP,NATIONAL_POLITICAL_GROUP
6737,Fidesz-KDNP,NATIONAL_POLITICAL_GROUP
6738,Jobbik,NATIONAL_POLITICAL_GROUP
6739,Ind.,NATIONAL_POLITICAL_GROUP
674,MPR,NATIONAL_POLITICAL_GROUP
6740,SF,NATIONAL_POLITICAL_GROUP
6741,FF,NATIONAL_POLITICAL_GROUP
6742,FG,NATIONAL_POLITICAL_GROUP
6743,GP,NATIONAL_POLITICAL_GROUP
6744,FI,NATIONAL_POLITICAL_GROUP
6745,ÖVP,NATIONAL_POLITICAL_GROUP
6746,SPÖ,NATIONAL_POLITICAL_GROUP
6747,FPÖ,NATIONAL_POLITICAL_GROUP
6748,Die Grünen,NATIONAL_POLITICAL_GROUP
6749,NEOS,NATIONAL_POLITICAL_GROUP
675,MRG,NATIONAL_POLITICAL_GROUP
6750,GROEN,NATIONAL_POLITICAL_GROUP
6751,Vlaams Belang,NATIONAL_POLITICAL_GROUP
6752,Open VLD,NATIONAL_POLITICAL_GROUP
6753,SP.A,NATIONAL_POLITICAL_GROUP
6754,N-VA,NATIONAL_POLITICAL_GROUP
6755,CD&V,NATIONAL_POLITICAL_GROUP
6756,MR,NATIONAL_POLITICAL_GROUP
6757,ECOLO,NATIONAL_POLITICAL_GROUP
6758,PS,NATIONAL_POLITICAL_GROUP
6759,cdH,NATIONAL_POLITICAL_GROUP
6760,CSP,NATIONAL_POLITICAL_GROUP
6761,GERB,NATIONAL_POLITICAL_GROUP
6762,BSP,NATIONAL_POLITICAL_GROUP
6763,DPS,NATIONAL_POLITICAL_GROUP
6764,DI.SY.,NATIONAL_POLITICAL_GROUP
6765,AKEL-ARISTERA-ND,NATIONAL_POLITICAL_GROUP
6766,DI.KO.,NATIONAL_POLITICAL_GROUP
6767,K.S. EDEK,NATIONAL_POLITICAL_GROUP
6768,ODS,NATIONAL_POLITICAL_GROUP
6769,KSČM,NATIONAL_POLITICAL_GROUP
677,MRP,NATIONAL_POLITICAL_GROUP
6770,KDU-ČSL,NATIONAL_POLITICAL_GROUP
6771,CDU,NATIONAL_POLITICAL_GROUP
6772,SPD,NATIONAL_POLITICAL_GROUP
6773,GRÜNE.,NATIONAL_POLITICAL_GROUP
6774,FDP,NATIONAL_POLITICAL_GROUP
6775,DIE LINKE.,NATIONAL_POLITICAL_GROUP
6776,CSU,NATIONAL_POLITICAL_GROUP
6777,A,NATIONAL_POLITICAL_GROUP
6778,B,NATIONAL_POLITICAL_GROUP
6779,C,NATIONAL_POLITICAL_GROUP
6780,FVD,NATIONAL_POLITICAL_GROUP
6781,EL,NATIONAL_POLITICAL_GROUP
6782,OĽaNO,NATIONAL_POLITICAL_GROUP
6783,SDS,NATIONAL_POLITICAL_GROUP
6784,Catalunya en Comú,NATIONAL_POLITICAL_GROUP
6785,Place publique,NATIONAL_POLITICAL_GROUP
6786,AEI,NATIONAL_POLITICAL_GROUP
6787,50 PLUS,NATIONAL_POLITICAL_GROUP
6788,SPOLU,NATIONAL_POLITICAL_GROUP
6789,L'SNS,NATIONAL_POLITICAL_GROUP
679,MSI,NATIONAL_POLITICAL_GROUP
6790,-,NATIONAL_POLITICAL_GROUP
6791,AP!,NATIONAL_POLITICAL_GROUP
6792,KE,NATIONAL_POLITICAL_GROUP
6793,TOP09/STAN,NATIONAL_POLITICAL_GROUP
6794,ANO 2011,NATIONAL_POLITICAL_GROUP
6795,VAS,NATIONAL_POLITICAL_GROUP
6796,IDS-DDI,NATIONAL_POLITICAL_GROUP
6797,LSDP,NATIONAL_POLITICAL_GROUP
6798,Independent,NATIONAL_POLITICAL_GROUP
6799,Familien-Partei DE,NATIONAL_POLITICAL_GROUP
680,MSI-DN,NATIONAL_POLITICAL_GROUP
6800,Piratenpartei DE,NATIONAL_POLITICAL_GROUP
6801,ÖDP,NATIONAL_POLITICAL_GROUP
6802,AfD,NATIONAL_POLITICAL_GROUP
6803,Die PARTEI,NATIONAL_POLITICAL_GROUP
6804,DSB,NATIONAL_POLITICAL_GROUP
6805,VMRO,NATIONAL_POLITICAL_GROUP
6806,SLD,NATIONAL_POLITICAL_GROUP
6807,Freie Wähler,NATIONAL_POLITICAL_GROUP
6808,Die Tierschutzpartei,NATIONAL_POLITICAL_GROUP
6809,SaS,NATIONAL_POLITICAL_GROUP
6810,SD,NATIONAL_POLITICAL_GROUP
6811,PODEMOS,NATIONAL_POLITICAL_GROUP
6812,EH BILDU,NATIONAL_POLITICAL_GROUP
6813,CS,NATIONAL_POLITICAL_GROUP
6814,PASOK - Olive Tree,NATIONAL_POLITICAL_GROUP
6815,SLS,NATIONAL_POLITICAL_GROUP
6816,PSC-PSOE,NATIONAL_POLITICAL_GROUP
6817,PCP,NATIONAL_POLITICAL_GROUP
6818,KDNP,NATIONAL_POLITICAL_GROUP
6819,Ind.,NATIONAL_POLITICAL_GROUP
682,N,NATIONAL_POLITICAL_GROUP
6820,PNV,NATIONAL_POLITICAL_GROUP
6821,MoDem,NATIONAL_POLITICAL_GROUP
6822,Bezpartyjna,NATIONAL_POLITICAL_GROUP
6823,Independent,NATIONAL_POLITICAL_GROUP
6824,HKS,NATIONAL_POLITICAL_GROUP
